$keys right_LipsV left_LipsV right_LipLoV left_LipLoV JawV right_LipUpV left_LipUpV right_Platysmus left_Platysmus right_PuckerLipUp left_PuckerLipUp right_PuckerLipLo left_PuckerLipLo right_CloseLid left_CloseLid multi_CloseLid right_InnerSquint left_InnerSquint right_OuterSquint left_OuterSquint right_BrowInV left_BrowInV right_BrowOutV left_BrowOutV right_NoseV left_NoseV right_CheekV left_CheekV right_CheekH left_CheekH JawD JawH right_Smile left_Smile multi_Smile right_FoldLipUp left_FoldLipUp right_Frown left_Frown right_NostrilFlare left_NostrilFlare eyes_updown eyes_rightleft right_ScalpD left_ScalpD right_LipCnrTwst left_LipCnrTwst right_Dimple left_Dimple right_PuffLipUp left_PuffLipUp right_FoldLipLo left_FoldLipLo right_LipStick left_LipStick right_PuffLipLo left_PuffLipLo 
$hasweighting
$normalized
"specialAction01" 	"_" 	0.30031	1.000	0.28817	1.000	0.65948	1.000	0.49073	1.000	0.40937	1.000	0.77102	1.000	0.64577	1.000	0.44727	1.000	0.47111	1.000	0.00020	1.000	0.00022	1.000	0.00207	1.000	0.00201	1.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.96718	1.000	0.97030	1.000	0.00461	1.000	0.00442	1.000	0.46878	1.000	0.49385	1.000	0.00027	1.000	0.00025	1.000	0.96916	1.000	0.99675	1.000	1.00000	1.000	0.97421	1.000	0.55945	1.000	0.56903	1.000	0.67015	1.000	0.51588	1.000	0.00740	1.000	0.00731	1.000	0.48115	1.000	0.58194	1.000	0.59436	1.000	0.95023	1.000	0.97267	1.000	0.97344	1.000	0.95778	1.000	0.51919	1.000	0.50896	1.000	0.94251	1.000	0.91971	1.000	0.73689	1.000	0.93550	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.53202	1.000	0.53755	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	"specialAction01"
"defaultFace" 	"_" 	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.30435	1.000	0.30435	1.000	0.17250	1.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.51695	1.000	0.49493	1.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.00000	1.000	0.00000	1.000	0.00000	0.000	0.00000	0.000	"defaultFace"
"scared" 	"_" 	0.59065	1.000	0.62559	1.000	0.86782	1.000	0.82532	1.000	0.74851	1.000	0.72618	1.000	0.70736	1.000	0.26116	1.000	0.48775	1.000	0.05930	1.000	0.06002	1.000	0.00124	1.000	0.00126	1.000	0.26000	1.000	0.26000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.17296	1.000	0.16981	1.000	0.98676	1.000	1.00000	1.000	0.19503	1.000	0.18695	1.000	0.38142	1.000	0.38500	1.000	0.00035	1.000	0.00035	1.000	0.41006	1.000	0.41088	1.000	0.74132	1.000	0.52098	1.000	0.00182	1.000	0.00171	1.000	0.47192	1.000	0.28380	1.000	0.28482	1.000	0.00000	1.000	0.00000	1.000	0.32279	1.000	0.31796	1.000	0.50641	1.000	0.50007	1.000	0.45499	1.000	0.44683	1.000	0.33615	1.000	0.32377	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.66576	1.000	0.72263	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	"scared"
"mad" 	"_" 	0.50559	1.000	0.47804	1.000	0.67385	1.000	0.53262	1.000	0.49184	1.000	0.85662	1.000	0.68502	1.000	0.44472	1.000	0.46006	1.000	0.00005	1.000	0.00005	1.000	0.00203	1.000	0.00200	1.000	0.25000	1.000	0.25000	1.000	0.27000	1.000	0.57568	1.000	0.56983	1.000	0.37594	1.000	0.36771	1.000	0.47319	1.000	0.49154	1.000	0.00057	1.000	0.00055	1.000	0.77195	1.000	0.79146	1.000	0.97750	1.000	0.97538	1.000	0.57712	1.000	0.59504	1.000	0.44457	1.000	0.50222	1.000	0.00693	1.000	0.00683	1.000	0.49234	1.000	0.30163	1.000	0.30629	1.000	0.89790	1.000	0.88103	1.000	0.80989	1.000	0.80879	1.000	0.49991	1.000	0.000	0.000	0.71530	1.000	0.71289	1.000	0.29451	1.000	0.38074	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.26509	1.000	0.25485	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	"mad"
"painBig" 	"_" 	0.15433	1.000	0.19053	1.000	0.91069	1.000	0.89046	1.000	0.69637	1.000	0.70244	1.000	0.91123	1.000	0.78321	1.000	0.76664	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.43250	1.000	0.43250	1.000	0.50000	1.000	0.66068	1.000	0.79750	1.000	0.66250	1.000	0.58109	1.000	0.68955	1.000	0.94143	1.000	0.00000	1.000	0.00000	1.000	0.30660	1.000	0.67750	1.000	0.73297	1.000	0.88750	1.000	0.62978	1.000	0.68139	1.000	0.49474	1.000	0.46874	1.000	0.00072	1.000	0.00075	1.000	0.46202	1.000	0.29025	1.000	0.30116	1.000	0.42784	1.000	0.83721	1.000	0.30943	1.000	0.63309	1.000	0.31494	1.000	0.50698	1.000	0.46868	1.000	0.49153	1.000	0.35500	1.000	0.35251	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.59545	1.000	0.58130	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	"painBig"
"painSmall" 	"_" 	0.65005	1.000	0.24091	1.000	0.65853	1.000	0.70794	1.000	0.48985	1.000	0.57288	1.000	0.76666	1.000	0.26479	1.000	0.27159	1.000	0.00801	1.000	0.00825	1.000	0.37396	1.000	0.36457	1.000	0.28889	1.000	0.28889	1.000	0.33750	1.000	0.55884	1.000	0.55864	1.000	0.66848	1.000	0.66838	1.000	0.48042	1.000	0.48044	1.000	0.45892	1.000	0.45919	1.000	0.47324	1.000	0.74469	1.000	0.39664	1.000	0.49380	1.000	0.47874	1.000	0.49658	1.000	0.40929	1.000	0.54447	1.000	0.00103	1.000	0.00099	1.000	0.48926	1.000	0.37539	1.000	0.37768	1.000	0.59987	1.000	0.60006	1.000	0.28945	1.000	0.64694	1.000	0.33603	1.000	0.000	0.000	0.50005	1.000	0.50011	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.46144	1.000	0.45954	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	"painSmall"
"happyBig" 	"_" 	0.70750	1.000	0.64131	1.000	0.79017	1.000	0.85298	1.000	0.65543	1.000	0.86223	1.000	0.83156	1.000	0.02939	1.000	0.03000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.32308	1.000	0.32308	1.000	0.48750	1.000	0.26250	1.000	0.25210	1.000	0.26870	1.000	0.27750	1.000	0.95148	1.000	0.97317	1.000	0.75334	1.000	0.73527	1.000	0.78917	1.000	0.80092	1.000	0.89647	1.000	0.90687	1.000	0.54188	1.000	0.56440	1.000	0.43429	1.000	0.57443	1.000	0.75322	1.000	0.79171	1.000	0.50571	1.000	0.16500	1.000	0.15768	1.000	0.00000	1.000	0.00000	1.000	0.46663	1.000	0.52410	1.000	0.47672	1.000	0.51622	1.000	0.49924	1.000	0.47565	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.21866	1.000	0.22250	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	"happyBig"
"HappySmallClosed" 	"_" 	0.53586	1.000	0.53586	1.000	0.50000	1.000	0.50000	1.000	0.49386	1.000	0.50000	1.000	0.50000	1.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	1.000	0.00000	1.000	0.57143	1.000	0.57143	1.000	0.35000	1.000	0.22125	1.000	0.22125	1.000	0.23202	1.000	0.23202	1.000	0.74955	1.000	0.74955	1.000	0.17005	1.000	0.17005	1.000	0.63350	1.000	0.63350	1.000	0.65917	1.000	0.65917	1.000	0.54459	1.000	0.54459	1.000	0.52919	1.000	0.45534	1.000	0.51570	1.000	0.38539	1.000	0.50000	1.000	0.49908	1.000	0.49908	1.000	0.00000	0.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.000	0.000	0.000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.000	0.000	0.000	0.000	0.00000	0.000	0.00000	0.000	"HappySmallClosed"
"HappyBigClosed" 	"_" 	0.50000	1.000	0.45322	1.000	0.46318	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.48221	1.000	0.02939	1.000	0.03000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.32308	1.000	0.32308	1.000	0.48750	1.000	0.26250	1.000	0.25210	1.000	0.26870	1.000	0.27750	1.000	0.95148	1.000	0.97317	1.000	0.75334	1.000	0.73527	1.000	0.78917	1.000	0.80092	1.000	0.89647	1.000	0.90687	1.000	0.54188	1.000	0.56440	1.000	0.50000	1.000	0.57443	1.000	0.75322	1.000	0.79171	1.000	0.50571	1.000	0.16500	1.000	0.15768	1.000	0.00000	1.000	0.00000	1.000	0.46663	1.000	0.52410	1.000	0.000	0.000	0.000	0.000	0.49924	1.000	0.47565	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.38081	1.000	0.38750	1.000	0.000	0.000	0.000	0.000	0.00000	1.000	0.00000	1.000	"HappyBigClosed"
"ScaredClosed" 	"_" 	0.47207	1.000	0.50000	1.000	0.50000	1.000	0.47552	1.000	0.50000	1.000	0.50000	1.000	0.48704	1.000	0.26116	1.000	0.48775	1.000	0.00000	1.000	0.00000	1.000	0.00124	1.000	0.00126	1.000	0.26000	1.000	0.26000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.17296	1.000	0.16981	1.000	0.98676	1.000	1.00000	1.000	0.19503	1.000	0.18695	1.000	0.38142	1.000	0.38500	1.000	0.00035	1.000	0.00035	1.000	0.41006	1.000	0.41088	1.000	0.50000	1.000	0.52098	1.000	0.00182	1.000	0.00171	1.000	0.47192	1.000	0.49821	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.32279	1.000	0.31796	1.000	0.000	0.000	0.000	0.000	0.45499	1.000	0.44683	1.000	0.33615	1.000	0.32377	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.46065	1.000	0.50000	1.000	0.000	0.000	0.000	0.000	0.00000	1.000	0.00000	1.000	"ScaredClosed"
"PainBigClosed" 	"_" 	0.58117	1.000	0.71750	1.000	0.20750	1.000	0.20289	1.000	0.50000	1.000	0.38544	1.000	0.50000	1.000	0.78321	1.000	0.76664	1.000	0.00000	1.000	0.00000	1.000	0.40060	1.000	0.41250	1.000	0.43250	1.000	0.43250	1.000	0.50000	1.000	0.66068	1.000	0.79750	1.000	0.66250	1.000	0.58109	1.000	0.68955	1.000	0.94143	1.000	0.00000	1.000	0.00000	1.000	0.30660	1.000	0.67750	1.000	0.73297	1.000	0.88750	1.000	0.62978	1.000	0.68139	1.000	0.49474	1.000	0.50000	1.000	0.00072	1.000	0.00075	1.000	0.46202	1.000	0.48188	1.000	0.50000	1.000	0.42784	1.000	0.83721	1.000	0.30943	1.000	0.63309	1.000	0.000	0.000	0.000	0.000	0.46868	1.000	0.49153	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.59545	1.000	0.58130	1.000	0.000	0.000	0.000	0.000	0.00000	1.000	0.00000	1.000	"PainBigClosed"
"Cocky" 	"_" 	0.52750	1.000	0.52750	1.000	0.42600	1.000	0.42600	1.000	0.49900	1.000	0.48500	1.000	0.48500	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.46552	1.000	0.46552	1.000	0.43500	1.000	0.17250	1.000	0.00000	1.000	0.49500	1.000	0.00000	1.000	0.00750	1.000	0.00007	1.000	0.00000	1.000	0.66750	1.000	0.50000	0.000	0.50000	0.000	1.00000	1.000	0.65500	1.000	0.67250	1.000	0.04708	1.000	0.50000	0.000	0.50000	0.000	0.61500	1.000	0.36593	1.000	0.35500	1.000	0.50000	0.000	0.50000	0.000	0.28500	1.000	0.00000	1.000	0.50000	0.000	0.50000	0.000	0.000	0.000	0.000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00750	1.000	0.00750	1.000	0.48500	1.000	0.48500	1.000	0.000	0.000	0.000	0.000	0.00000	0.000	0.00000	0.000	"Cocky"
"Skeptical" 	"_" 	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.40250	1.000	0.69500	1.000	0.69500	1.000	0.00000	0.000	0.00000	0.000	0.17835	1.000	0.30750	1.000	0.00750	1.000	0.00750	1.000	0.30435	1.000	0.30435	1.000	0.17250	1.000	0.08254	1.000	0.23250	1.000	0.39345	1.000	0.91500	1.000	0.02038	1.000	0.81500	1.000	0.61500	1.000	0.00000	1.000	0.12208	1.000	0.64250	1.000	0.69825	1.000	0.99750	1.000	0.71750	1.000	0.71750	1.000	0.50000	0.000	0.40250	1.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.00000	0.000	0.21545	1.000	0.69500	1.000	0.000	0.000	0.000	0.000	0.50000	0.000	0.50000	0.000	0.32250	1.000	0.00000	1.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.000	0.000	0.000	0.000	0.00000	0.000	0.00000	0.000	"Skeptical"
"Aggressive" 	"_" 	0.60500	1.000	0.60500	1.000	0.65948	1.000	0.49073	1.000	0.40937	1.000	0.34114	1.000	0.77102	1.000	0.42262	1.000	0.63611	1.000	0.21772	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00461	1.000	0.00442	1.000	0.24096	1.000	0.25385	1.000	0.13527	1.000	0.12597	1.000	0.82331	1.000	0.84675	1.000	1.00000	1.000	0.97421	1.000	0.00000	1.000	0.74153	1.000	0.67015	1.000	0.63588	1.000	0.00000	1.000	0.17240	1.000	0.48115	1.000	0.58194	1.000	0.59436	1.000	0.42499	1.000	0.97267	1.000	0.71844	1.000	0.70688	1.000	0.000	0.000	0.000	0.000	0.94251	1.000	0.91971	1.000	0.73689	1.000	0.93550	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.24253	1.000	0.24505	1.000	0.000	0.000	0.000	0.000	0.00000	1.000	0.00000	1.000	"Aggressive"
